Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
570511435,170,1,0,1,1,1,1
570511598,170,1,1,1,1,1,1
570511599,251,1,1,1,1,1,1
570511607,255,1,1,1,1,1,1
570511609,85,1,1,1,1,1,1
570511610,85,1,1,0,1,1,1
570511683,85,1,1,1,1,1,1
570511713,85,1,0,1,1,1,1
570511747,85,1,0,0,1,1,1
570511778,85,1,0,1,1,1,1
570512066,85,1,1,1,1,1,1
570512075,87,1,1,1,1,1,1
570512152,2,1,1,1,1,1,1
570512181,2,1,0,1,1,1,1
570512216,2,1,0,0,1,1,1
570512247,2,1,0,1,1,1,1
570512418,2,1,1,1,1,1,1
570512495,0,1,1,1,1,1,1
570512525,0,1,0,1,1,1,1
570512559,0,1,0,0,1,1,1
570512591,0,1,0,1,1,1,1
570512754,0,1,1,1,1,1,1
570512755,139,1,1,1,0,1,1
570512839,255,1,1,1,1,1,1
570512869,255,1,0,1,1,1,1
570512903,255,1,0,0,1,1,1
570512934,255,1,0,1,1,1,1
570515924,255,1,1,1,1,1,1
570515925,255,1,1,1,0,1,1
570587436,255,0,1,1,1,1,1
570593839,255,2,1,1,1,1,1
570593840,250,2,1,1,1,1,1
570593916,170,2,1,1,1,1,1
570593940,170,2,0,1,1,1,1
570593974,170,2,0,0,1,1,1
570594011,170,2,0,1,1,1,1
570594260,170,2,1,1,1,1,1
570594283,170,2,0,1,1,1,1
570594317,170,2,0,0,1,1,1
570594355,170,2,0,1,1,1,1
570597339,170,2,1,1,1,1,1
570597340,170,0,1,1,1,1,1
570597343,170,0,1,1,0,1,1
570622738,170,0,1,1,1,1,1
571049152,170,1,1,1,1,1,1
571049155,8,1,1,1,1,1,1
571049156,8,1,1,0,1,1,1
571049228,8,1,1,1,1,1,1
571049248,8,1,0,1,1,1,1
571049283,8,1,0,0,1,1,1
571049324,8,1,0,1,1,1,1
571049495,8,1,1,1,1,1,1
571049572,0,1,1,1,1,1,1
571049592,0,1,0,1,1,1,1
571049626,0,1,0,0,1,1,1
571049667,0,1,0,1,1,1,1
571049831,0,1,1,1,1,1,1
571049916,46,1,1,1,1,1,1
571049936,46,1,0,1,1,1,1
571049970,46,1,0,0,1,1,1
571050011,46,1,0,1,1,1,1
571050174,46,1,1,1,1,1,1
571050182,174,1,1,1,1,1,1
571050260,170,1,1,1,1,1,1
571050280,170,1,0,1,1,1,1
571050314,170,1,0,0,1,1,1
571050355,170,1,0,1,1,1,1
571050518,170,1,1,1,1,1,1
571050526,171,1,1,1,1,1,1
571050527,163,1,1,1,1,1,1
571050603,161,1,1,1,1,1,1
571050623,161,1,0,1,1,1,1
571050657,161,1,0,0,1,1,1
571050698,161,1,0,1,1,1,1
571050862,161,1,1,1,1,1,1
571050947,255,1,1,1,1,1,1
571050967,255,1,0,1,1,1,1
571051001,255,1,0,0,1,1,1
571051042,255,1,0,1,1,1,1
571051432,255,1,1,1,1,1,1
571051433,250,1,1,1,1,1,1
571051434,2,1,1,1,1,1,1
571051436,2,1,1,0,1,1,1
571051509,2,1,1,1,1,1,1
571051529,2,1,0,1,1,1,1
571051563,2,1,0,0,1,1,1
571051605,2,1,0,1,1,1,1
571051776,2,1,1,1,1,1,1
571051853,0,1,1,1,1,1,1
571051873,0,1,0,1,1,1,1
571051907,0,1,0,0,1,1,1
571051948,0,1,0,1,1,1,1
571052111,0,1,1,1,1,1,1
571052197,192,1,1,1,1,1,1
571052216,192,1,0,1,1,1,1
571052250,192,1,0,0,1,1,1
571052292,192,1,0,1,1,1,1
571055084,192,1,1,1,1,1,1
571055085,192,1,1,1,0,1,1
571055086,192,0,1,1,0,1,1
571124971,192,0,1,1,1,1,1
571124972,192,1,1,1,1,1,1
571132313,192,3,1,1,0,1,1
571132318,192,3,1,1,0,1,0
571132743,45,3,1,1,0,1,0
571132800,45,3,0,1,0,1,0
571132801,168,3,0,0,0,1,0
571132810,170,3,0,1,0,1,0
571132844,170,3,0,0,0,1,0
571132869,170,3,0,1,0,1,0
571134336,170,3,1,1,0,1,0
571134403,170,3,0,1,0,1,0
571134437,170,3,0,0,0,1,0
571134463,170,3,0,1,0,1,0
571134680,170,3,1,1,0,1,0
