Time[8ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
166385008,151,2,0,0,1,1,1
166385057,151,2,0,1,1,1,1
166385157,151,2,1,1,1,1,1
166385166,159,2,1,1,1,1,1
166385243,155,2,1,1,1,1,1
166385279,155,2,0,1,1,1,1
166385313,155,2,0,0,1,1,1
166385338,155,2,0,1,1,1,1
166385470,155,2,1,1,1,1,1
166385478,159,2,1,1,1,1,1
166385479,157,2,1,1,1,1,1
166385555,141,2,1,1,1,1,1
166385605,141,2,0,1,1,1,1
166385638,141,2,0,0,1,1,1
166385682,141,2,0,1,1,1,1
166385876,141,2,1,1,1,1,1
166385884,189,2,1,1,1,1,1
166385885,188,2,1,1,1,1,1
166385961,180,2,1,1,1,1,1
166386012,180,2,0,1,1,1,1
166386045,180,2,0,0,1,1,1
166386088,180,2,0,1,1,1,1
166386189,180,2,1,1,1,1,1
166386197,246,2,1,1,1,1,1
166386274,230,2,1,1,1,1,1
166386317,230,2,0,1,1,1,1
166386350,230,2,0,0,1,1,1
166386400,230,2,0,1,1,1,1
166386501,230,2,1,1,1,1,1
166386510,231,2,1,1,1,1,1
166386586,7,2,1,1,1,1,1
166386622,7,2,0,1,1,1,1
166386656,7,2,0,0,1,1,1
166386682,7,2,0,1,1,1,1
166386814,7,2,1,1,1,1,1
166386822,191,2,1,1,1,1,1
166386899,189,2,1,1,1,1,1
166386947,189,2,0,1,1,1,1
166386981,189,2,0,0,1,1,1
166387025,189,2,0,1,1,1,1
166387126,189,2,1,1,1,1,1
166387134,191,2,1,1,1,1,1
166387135,190,2,1,1,1,1,1
166387211,14,2,1,1,1,1,1
166387253,14,2,0,1,1,1,1
166387286,14,2,0,0,1,1,1
166387338,14,2,0,1,1,1,1
166387532,14,2,1,1,1,1,1
166387540,175,2,1,1,1,1,1
166387541,163,2,1,1,1,1,1
166387617,161,2,1,1,1,1,1
166387659,161,2,0,1,1,1,1
166387693,161,2,0,0,1,1,1
166387744,161,2,0,1,1,1,1
166387844,161,2,1,1,1,1,1
166387853,177,2,1,1,1,1,1
166387930,145,2,1,1,1,1,1
166387985,145,2,0,1,1,1,1
166388019,145,2,0,0,1,1,1
166388056,145,2,0,1,1,1,1
166388157,145,2,1,1,1,1,1
166388166,177,2,1,1,1,1,1
166388242,161,2,1,1,1,1,1
166388290,161,2,0,1,1,1,1
166388324,161,2,0,0,1,1,1
166388369,161,2,0,1,1,1,1
166388469,161,2,1,1,1,1,1
166388478,163,2,1,1,1,1,1
166388555,162,2,1,1,1,1,1
166388595,162,2,0,1,1,1,1
166388629,162,2,0,0,1,1,1
166388681,162,2,0,1,1,1,1
166388782,162,2,1,1,1,1,1
166388867,186,2,1,1,1,1,1
166388921,186,2,0,1,1,1,1
166388955,186,2,0,0,1,1,1
166388994,186,2,0,1,1,1,1
166389095,186,2,1,1,1,1,1
166389103,190,2,1,1,1,1,1
166389180,22,2,1,1,1,1,1
166389226,22,2,0,1,1,1,1
166389260,22,2,0,0,1,1,1
166389306,22,2,0,1,1,1,1
166389508,22,2,1,1,1,1,1
166389509,18,2,1,1,1,1,1
166389586,0,2,1,1,1,1,1
166389633,0,2,0,1,1,1,1
166389667,0,2,0,0,1,1,1
166389712,0,2,0,1,1,1,1
166389813,0,2,1,1,1,1,1
166389898,174,2,1,1,1,1,1
166389938,174,2,0,1,1,1,1
166389972,174,2,0,0,1,1,1
166390025,174,2,0,1,1,1,1
166390125,174,2,1,1,1,1,1
