Time[20ns],Data[7:0],Status[2:0],/RDY,/ASTB,/TR,/RST,/TE
625708697,51,1,1,1,1,1,1
625708716,51,1,0,1,1,1,1
625708729,51,1,0,0,1,1,1
625708748,51,1,0,1,1,1,1
625708816,51,1,1,1,1,1,1
625708817,3,1,1,1,1,1,1
625708818,3,1,1,0,1,1,1
625708847,3,1,1,1,1,1,1
625708878,3,1,0,1,1,1,1
625708892,3,1,0,0,1,1,1
625708910,3,1,0,1,1,1,1
625708966,3,1,1,1,1,1,1
625708997,0,1,1,1,1,1,1
625709016,0,1,0,1,1,1,1
625709029,0,1,0,0,1,1,1
625709048,0,1,0,1,1,1,1
625709113,0,1,1,1,1,1,1
625709147,1,1,1,1,1,1,1
625709165,1,1,0,1,1,1,1
625709179,1,1,0,0,1,1,1
625709198,1,1,0,1,1,1,1
625709266,1,1,1,1,1,1,1
625709297,0,1,1,1,1,1,1
625709316,0,1,0,1,1,1,1
625709329,0,1,0,0,1,1,1
625709348,0,1,0,1,1,1,1
625709450,0,1,1,1,1,1,1
625709484,2,1,1,1,1,1,1
625709503,2,1,0,1,1,1,1
625709517,2,1,0,0,1,1,1
625709535,2,1,0,1,1,1,1
625709600,2,1,1,1,1,1,1
625709634,6,1,1,1,1,1,1
625709653,6,1,0,1,1,1,1
625709667,6,1,0,0,1,1,1
625709685,6,1,0,1,1,1,1
625710775,6,1,1,1,1,1,1
628982556,6,0,1,1,1,1,1
628985786,6,3,1,1,0,1,1
628985787,6,3,1,1,0,1,0
628985788,135,3,1,1,0,1,0
628985970,129,3,1,1,0,1,0
628985988,129,3,0,1,0,1,0
628985991,229,3,0,1,0,1,0
628986005,229,3,0,0,0,1,0
628986020,229,3,0,1,0,1,0
628986232,229,3,1,1,0,1,0
628986254,229,3,0,1,0,1,0
628986267,229,3,0,0,0,1,0
628986283,229,3,0,1,0,1,0
628986395,229,3,1,1,0,1,0
628986416,229,3,0,1,0,1,0
628986430,229,3,0,0,0,1,0
628986445,229,3,0,1,0,1,0
628986520,229,3,1,1,0,1,0
628986554,229,3,0,1,0,1,0
628986567,229,3,0,0,0,1,0
628986583,229,3,0,1,0,1,0
628986645,229,3,1,1,0,1,0
628986666,229,3,0,1,0,1,0
628986680,229,3,0,0,0,1,0
628986695,229,3,0,1,0,1,0
628986770,229,3,1,1,0,1,0
628986791,229,3,0,1,0,1,0
628986805,229,3,0,0,0,1,0
628986820,229,3,0,1,0,1,0
628986895,229,3,1,1,0,1,0
628986916,229,3,0,1,0,1,0
628986930,229,3,0,0,0,1,0
628986945,229,3,0,1,0,1,0
628987057,229,3,1,1,0,1,0
628987079,229,3,0,1,0,1,0
628987092,229,3,0,0,0,1,0
628987108,229,3,0,1,0,1,0
628987182,229,3,1,1,0,1,0
628987203,229,3,0,1,0,1,0
628987217,229,3,0,0,0,1,0
628987233,229,3,0,1,0,1,0
628987307,229,3,1,1,0,1,0
628987328,229,3,0,1,0,1,0
628987342,229,3,0,0,0,1,0
628987358,229,3,0,1,0,1,0
628987432,229,3,1,1,0,1,0
628987453,229,3,0,1,0,1,0
628987467,229,3,0,0,0,1,0
628987483,229,3,0,1,0,1,0
628987557,229,3,1,1,0,1,0
628987578,229,3,0,1,0,1,0
628987592,229,3,0,0,0,1,0
628987608,229,3,0,1,0,1,0
628987682,229,3,1,1,0,1,0
628987703,229,3,0,1,0,1,0
628987717,229,3,0,0,0,1,0
628987733,229,3,0,1,0,1,0
628987844,229,3,1,1,0,1,0
628987866,229,3,0,1,0,1,0
628987880,229,3,0,0,0,1,0
628987895,229,3,0,1,0,1,0
628987969,229,3,1,1,0,1,0
628987991,229,3,0,1,0,1,0
628988004,229,3,0,0,0,1,0
628988020,229,3,0,1,0,1,0
628988094,229,3,1,1,0,1,0
628988116,229,3,0,1,0,1,0
628988129,229,3,0,0,0,1,0
628988145,229,3,0,1,0,1,0
628988219,229,3,1,1,0,1,0
628988241,229,3,0,1,0,1,0
628988254,229,3,0,0,0,1,0
628988270,229,3,0,1,0,1,0
628988344,229,3,1,1,0,1,0
628988378,229,3,0,1,0,1,0
628988392,229,3,0,0,0,1,0
628988407,229,3,0,1,0,1,0
628988469,229,3,1,1,0,1,0
628988491,229,3,0,1,0,1,0
628988504,229,3,0,0,0,1,0
628988520,229,3,0,1,0,1,0
628988632,229,3,1,1,0,1,0
628988653,229,3,0,1,0,1,0
628988667,229,3,0,0,0,1,0
628988682,229,3,0,1,0,1,0
628988757,229,3,1,1,0,1,0
628988778,229,3,0,1,0,1,0
628988792,229,3,0,0,0,1,0
628988807,229,3,0,1,0,1,0
628988882,229,3,1,1,0,1,0
628988903,229,3,0,1,0,1,0
628988917,229,3,0,0,0,1,0
628988932,229,3,0,1,0,1,0
628989007,229,3,1,1,0,1,0
628989028,229,3,0,1,0,1,0
628989042,229,3,0,0,0,1,0
628989057,229,3,0,1,0,1,0
628989132,229,3,1,1,0,1,0
628989153,229,3,0,1,0,1,0
628989167,229,3,0,0,0,1,0
628989182,229,3,0,1,0,1,0
628989294,229,3,1,1,0,1,0
628989315,229,3,0,1,0,1,0
628989329,229,3,0,0,0,1,0
628989345,229,3,0,1,0,1,0
628989419,229,3,1,1,0,1,0
628989440,229,3,0,1,0,1,0
628989454,229,3,0,0,0,1,0
628989470,229,3,0,1,0,1,0
628989544,229,3,1,1,0,1,0
628989565,229,3,0,1,0,1,0
628989579,229,3,0,0,0,1,0
628989595,229,3,0,1,0,1,0
628989669,229,3,1,1,0,1,0
628989690,229,3,0,1,0,1,0
628989704,229,3,0,0,0,1,0
628989720,229,3,0,1,0,1,0
628989794,229,3,1,1,0,1,0
628989815,229,3,0,1,0,1,0
628989829,229,3,0,0,0,1,0
628989845,229,3,0,1,0,1,0
628989919,229,3,1,1,0,1,0
628989940,229,3,0,1,0,1,0
628989954,229,3,0,0,0,1,0
628989970,229,3,0,1,0,1,0
628990082,229,3,1,1,0,1,0
628990103,229,3,0,1,0,1,0
628990116,229,3,0,0,0,1,0
628990132,229,3,0,1,0,1,0
628990206,229,3,1,1,0,1,0
628990228,229,3,0,1,0,1,0
628990241,229,3,0,0,0,1,0
628990257,229,3,0,1,0,1,0
628990331,229,3,1,1,0,1,0
628990353,229,3,0,1,0,1,0
628990366,229,3,0,0,0,1,0
628990382,229,3,0,1,0,1,0
628990456,229,3,1,1,0,1,0
628990478,229,3,0,1,0,1,0
628990491,229,3,0,0,0,1,0
628990507,229,3,0,1,0,1,0
628990581,229,3,1,1,0,1,0
628990603,229,3,0,1,0,1,0
628990616,229,3,0,0,0,1,0
628990632,229,3,0,1,0,1,0
628990706,229,3,1,1,0,1,0
628990727,229,3,0,1,0,1,0
628990741,229,3,0,0,0,1,0
628990757,229,3,0,1,0,1,0
628990869,229,3,1,1,0,1,0
628990890,229,3,0,1,0,1,0
628990904,229,3,0,0,0,1,0
628990919,229,3,0,1,0,1,0
628990994,229,3,1,1,0,1,0
628991015,229,3,0,1,0,1,0
628991029,229,3,0,0,0,1,0
628991044,229,3,0,1,0,1,0
628991119,229,3,1,1,0,1,0
628991140,229,3,0,1,0,1,0
628991154,229,3,0,0,0,1,0
628991169,229,3,0,1,0,1,0
628991244,229,3,1,1,0,1,0
628991265,229,3,0,1,0,1,0
628991279,229,3,0,0,0,1,0
628991294,229,3,0,1,0,1,0
628991369,229,3,1,1,0,1,0
628991390,229,3,0,1,0,1,0
628991404,229,3,0,0,0,1,0
628991419,229,3,0,1,0,1,0
628991494,229,3,1,1,0,1,0
628991515,229,3,0,1,0,1,0
628991528,229,3,0,0,0,1,0
628991544,229,3,0,1,0,1,0
628991656,229,3,1,1,0,1,0
628991677,229,3,0,1,0,1,0
628991691,229,3,0,0,0,1,0
628991707,229,3,0,1,0,1,0
628991781,229,3,1,1,0,1,0
628991802,229,3,0,1,0,1,0
628991816,229,3,0,0,0,1,0
628991832,229,3,0,1,0,1,0
628991906,229,3,1,1,0,1,0
628991927,229,3,0,1,0,1,0
628991941,229,3,0,0,0,1,0
628991957,229,3,0,1,0,1,0
628992031,229,3,1,1,0,1,0
628992052,229,3,0,1,0,1,0
628992066,229,3,0,0,0,1,0
628992082,229,3,0,1,0,1,0
628992156,229,3,1,1,0,1,0
628992177,229,3,0,1,0,1,0
628992191,229,3,0,0,0,1,0
628992207,229,3,0,1,0,1,0
628992319,229,3,1,1,0,1,0
628992340,229,3,0,1,0,1,0
628992353,229,3,0,0,0,1,0
628992369,229,3,0,1,0,1,0
628992444,229,3,1,1,0,1,0
628992464,229,3,0,1,0,1,0
628992478,229,3,0,0,0,1,0
628992494,229,3,0,1,0,1,0
628992568,229,3,1,1,0,1,0
628992589,229,3,0,1,0,1,0
628992603,229,3,0,0,0,1,0
628992619,229,3,0,1,0,1,0
628992693,229,3,1,1,0,1,0
628992714,229,3,0,1,0,1,0
628992728,229,3,0,0,0,1,0
628992744,229,3,0,1,0,1,0
628992818,229,3,1,1,0,1,0
628992839,229,3,0,1,0,1,0
628992853,229,3,0,0,0,1,0
628992869,229,3,0,1,0,1,0
628992943,229,3,1,1,0,1,0
628992964,229,3,0,1,0,1,0
628992978,229,3,0,0,0,1,0
628992994,229,3,0,1,0,1,0
628993106,229,3,1,1,0,1,0
628993127,229,3,0,1,0,1,0
628993141,229,3,0,0,0,1,0
628993156,229,3,0,1,0,1,0
628993231,229,3,1,1,0,1,0
628993252,229,3,0,1,0,1,0
628993265,229,3,0,0,0,1,0
628993281,229,3,0,1,0,1,0
628993356,229,3,1,1,0,1,0
628993377,229,3,0,1,0,1,0
628993390,229,3,0,0,0,1,0
628993406,229,3,0,1,0,1,0
628993481,229,3,1,1,0,1,0
628993514,229,3,0,1,0,1,0
628993528,229,3,0,0,0,1,0
628993544,229,3,0,1,0,1,0
628993606,229,3,1,1,0,1,0
628993627,229,3,0,1,0,1,0
628993640,229,3,0,0,0,1,0
628993656,229,3,0,1,0,1,0
628993731,229,3,1,1,0,1,0
628993752,229,3,0,1,0,1,0
628993765,229,3,0,0,0,1,0
628993781,229,3,0,1,0,1,0
628993893,229,3,1,1,0,1,0
628993914,229,3,0,1,0,1,0
628993928,229,3,0,0,0,1,0
628993944,229,3,0,1,0,1,0
628994018,229,3,1,1,0,1,0
628994039,229,3,0,1,0,1,0
628994053,229,3,0,0,0,1,0
628994069,229,3,0,1,0,1,0
628994143,229,3,1,1,0,1,0
628994164,229,3,0,1,0,1,0
628994178,229,3,0,0,0,1,0
628994194,229,3,0,1,0,1,0
628994268,229,3,1,1,0,1,0
628994289,229,3,0,1,0,1,0
628994303,229,3,0,0,0,1,0
628994319,229,3,0,1,0,1,0
628994393,229,3,1,1,0,1,0
628994414,229,3,0,1,0,1,0
628994428,229,3,0,0,0,1,0
628994444,229,3,0,1,0,1,0
628994556,229,3,1,1,0,1,0
628994576,229,3,0,1,0,1,0
628994590,229,3,0,0,0,1,0
628994606,229,3,0,1,0,1,0
628994681,229,3,1,1,0,1,0
